customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST-06360,Male,0,Yes,No,29,No,No,DSL,No,No,No,No internet service,Yes,No,Two year,No,Mailed check,78.41,2425.15,Yes
CUST-06361,Female,0,No,No,20,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,72.55,1351.99,No
CUST-06362,Female,0,Yes,Yes,22,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,46.03,1110.12,No
CUST-06363,Female,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,68.56,1100.53,Yes
CUST-06364,Male,0,No,No,17,Yes,No,Fiber optic,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Credit card (automatic),75.98,1400.27,Yes
CUST-06365,Male,0,No,No,52,Yes,No,Fiber optic,Yes,No,No,No,No,No internet service,Month-to-month,No,Mailed check,74.94,3919.75,No
CUST-06366,Female,0,Yes,Yes,31,Yes,No phone service,No,Yes,Yes,No,No internet service,Yes,Yes,One year,Yes,Electronic check,67.07,1948.98,No
CUST-06367,Female,0,No,Yes,66,Yes,No,DSL,Yes,No,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,44.12,2825.16,No
CUST-06368,Female,0,No,No,34,Yes,Yes,DSL,No,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Electronic check,71.29,2288.69,No
CUST-06369,Male,0,Yes,No,2,Yes,No,No,No,No,Yes,No,No internet service,No,Month-to-month,No,Mailed check,93.51,178.2,Yes
CUST-06370,Female,0,Yes,No,5,No,Yes,Fiber optic,No internet service,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),61.07,329.19,No
CUST-06371,Male,0,Yes,No,65,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Electronic check,39.99,2535.61,No
CUST-06372,Male,0,Yes,No,11,Yes,Yes,No,No,No internet service,Yes,No,Yes,No,One year,No,Electronic check,31.68,326.36,No
CUST-06373,Male,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),38.81,453.1,No
CUST-06374,Male,0,No,No,67,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,72.51,4972.1,No
CUST-06375,Female,0,No,No,11,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No internet service,No,One year,No,Electronic check,83.46,863.14,Yes
CUST-06376,Female,0,No,No,5,Yes,No,No,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,35.84,163.11,No
CUST-06377,Female,0,No,Yes,32,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,No,Two year,Yes,Credit card (automatic),29.92,1028.7,No
CUST-06378,Male,0,Yes,No,11,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No internet service,Month-to-month,Yes,Mailed check,80.56,839.94,Yes
CUST-06379,Female,0,Yes,Yes,5,Yes,No,No,Yes,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,87.38,475.03,Yes
CUST-06380,Male,1,Yes,No,15,No,No,DSL,No,Yes,Yes,No internet service,Yes,No,Two year,Yes,Bank transfer (automatic),60.14,820.4,Yes
CUST-06381,Female,0,No,No,48,No,Yes,DSL,No internet service,No,No,Yes,Yes,No internet service,Two year,Yes,Mailed check,53.37,2639.04,No
CUST-06382,Male,0,Yes,No,1,Yes,No,DSL,No,No,No,No,No internet service,No,One year,Yes,Bank transfer (automatic),22.71,23.46,No
CUST-06383,Female,0,No,No,44,Yes,Yes,DSL,No internet service,No,No internet service,No,No,No,Month-to-month,No,Electronic check,24.86,1018.59,No
CUST-06384,Female,0,Yes,No,16,Yes,No,Fiber optic,No internet service,No internet service,No internet service,No internet service,No,Yes,Month-to-month,Yes,Credit card (automatic),74.88,1237.67,No
CUST-06385,Male,1,No,Yes,12,Yes,Yes,DSL,No,Yes,No,No internet service,No,No,One year,Yes,Electronic check,90.83,1065.47,Yes
CUST-06386,Male,1,Yes,Yes,27,Yes,No,Fiber optic,No,No,No,No,No,No internet service,Two year,Yes,Credit card (automatic),33.15,873.89,No
CUST-06387,Female,0,No,No,15,Yes,Yes,No,No,Yes,No,No,No,Yes,Two year,No,Electronic check,32.45,523.5,No
CUST-06388,Male,0,Yes,Yes,36,Yes,Yes,Fiber optic,No internet service,Yes,Yes,No internet service,No internet service,Yes,Two year,No,Electronic check,34.45,1352.42,No
CUST-06389,Male,0,Yes,No,32,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,Yes,Mailed check,23.83,712.25,No
CUST-06390,Female,0,No,No,25,Yes,No,No,No,Yes,No,No internet service,Yes,No,Two year,Yes,Credit card (automatic),22.99,595.91,No
CUST-06391,Female,1,Yes,Yes,5,Yes,Yes,DSL,No internet service,No internet service,No,No,Yes,No,One year,No,Bank transfer (automatic),68.02,316.61,Yes
CUST-06392,Female,0,Yes,No,47,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No internet service,Two year,No,Electronic check,35.83,1527.4,No
CUST-06393,Male,0,No,Yes,35,Yes,No,No,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,43.07,1401.79,No
CUST-06394,Male,0,No,No,17,Yes,Yes,DSL,Yes,Yes,No,No internet service,Yes,No,Month-to-month,No,Electronic check,52.24,912.0,No
CUST-06395,Male,0,No,No,41,Yes,No phone service,No,No,No internet service,No,No,No,No,Two year,No,Bank transfer (automatic),39.2,1679.99,No
CUST-06396,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Electronic check,48.73,97.6,No
CUST-06397,Male,0,Yes,Yes,63,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),71.9,4938.88,No
CUST-06398,Male,0,No,Yes,1,Yes,Yes,No,No internet service,No internet service,No,No,No internet service,Yes,One year,Yes,Credit card (automatic),34.65,36.48,No
CUST-06399,Male,0,No,Yes,6,Yes,No,No,No,No,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,95.93,536.63,Yes
CUST-06400,Male,0,Yes,No,25,Yes,No phone service,DSL,No,No,Yes,No internet service,Yes,No,Month-to-month,Yes,Electronic check,35.84,843.66,No
CUST-06401,Female,0,No,No,52,Yes,No,Fiber optic,No internet service,No internet service,Yes,No,No,No,Month-to-month,Yes,Mailed check,31.22,1654.64,No
CUST-06402,Female,0,Yes,No,18,Yes,No phone service,DSL,No,No,No,No,Yes,Yes,One year,No,Bank transfer (automatic),90.71,1578.34,Yes
CUST-06403,Male,0,No,No,8,No,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,87.07,627.03,Yes
CUST-06404,Male,0,Yes,No,68,No,No phone service,DSL,No,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Electronic check,44.7,2750.41,No
CUST-06405,Male,0,Yes,No,23,Yes,No phone service,DSL,No,Yes,No,No internet service,Yes,No internet service,One year,No,Electronic check,84.96,1918.16,Yes
CUST-06406,Female,0,No,Yes,1,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Electronic check,84.91,85.31,Yes
CUST-06407,Female,0,No,No,3,Yes,No,No,No internet service,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),56.2,173.77,No
CUST-06408,Female,0,No,Yes,15,No,No,No,No,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,69.23,1093.1,Yes
CUST-06409,Female,0,Yes,Yes,68,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,34.03,2530.99,No
CUST-06410,Female,0,No,No,2,Yes,Yes,No,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,98.2,209.71,Yes
CUST-06411,Female,0,No,No,1,Yes,Yes,DSL,Yes,No,No,No,No internet service,No,Month-to-month,No,Bank transfer (automatic),23.36,22.69,No
CUST-06412,Female,0,Yes,Yes,50,Yes,No,No,Yes,Yes,No internet service,No internet service,No internet service,Yes,One year,Yes,Electronic check,42.63,2146.29,No
CUST-06413,Female,0,No,Yes,24,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No internet service,Month-to-month,No,Electronic check,99.41,2250.29,Yes
CUST-06414,Male,0,No,Yes,46,Yes,Yes,Fiber optic,Yes,No internet service,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),63.66,3202.9,No
CUST-06415,Male,0,Yes,No,28,No,No,No,No internet service,No,Yes,No internet service,No,No internet service,Month-to-month,No,Mailed check,72.91,2055.95,Yes
CUST-06416,Female,0,Yes,Yes,1,Yes,Yes,DSL,No,Yes,No internet service,No,No,Yes,Month-to-month,No,Electronic check,28.89,27.44,No
CUST-06417,Male,0,No,No,2,Yes,No,No,No,No internet service,Yes,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),24.51,51.22,No
CUST-06418,Male,0,No,No,17,Yes,No,Fiber optic,No internet service,No,No internet service,No,No,No internet service,Month-to-month,No,Electronic check,98.5,1670.44,Yes
CUST-06419,Male,0,Yes,No,28,Yes,Yes,DSL,No,No,No internet service,No,Yes,No,Month-to-month,Yes,Mailed check,84.44,2599.2,Yes
CUST-06420,Female,0,Yes,No,18,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),69.09,1137.84,Yes
CUST-06421,Male,0,Yes,No,6,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,40.55,235.29,No
CUST-06422,Female,0,No,No,55,Yes,Yes,DSL,No internet service,No,No,No internet service,No,No internet service,One year,Yes,Bank transfer (automatic),43.83,2623.68,No
CUST-06423,Male,0,Yes,No,6,Yes,Yes,No,No,No,No internet service,No,No,Yes,Two year,No,Credit card (automatic),96.57,574.92,Yes
CUST-06424,Male,0,No,No,14,Yes,No phone service,DSL,No,Yes,Yes,No internet service,No,Yes,Two year,No,Electronic check,20.56,277.01,No
CUST-06425,Female,0,Yes,No,22,Yes,No,Fiber optic,No,Yes,Yes,Yes,No internet service,No,Month-to-month,Yes,Mailed check,79.56,1787.03,Yes
CUST-06426,Male,0,Yes,No,51,Yes,No,Fiber optic,No,No internet service,Yes,Yes,Yes,No,Two year,No,Mailed check,35.86,1889.03,No
CUST-06427,Male,0,Yes,No,71,Yes,Yes,Fiber optic,No,No internet service,No,No,No,Yes,One year,No,Electronic check,34.17,2228.49,No
CUST-06428,Male,1,Yes,No,25,Yes,No,DSL,No internet service,Yes,Yes,No internet service,Yes,No,One year,Yes,Electronic check,68.18,1622.48,Yes
CUST-06429,Female,0,Yes,No,69,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,Yes,Mailed check,35.08,2328.04,No
CUST-06430,Male,0,No,No,12,Yes,No,No,No,No,No internet service,No internet service,No,No,Two year,No,Credit card (automatic),56.41,642.51,Yes
CUST-06431,Female,0,No,No,5,Yes,No,DSL,No,No,No,No,No internet service,Yes,Two year,No,Electronic check,98.47,480.82,Yes
CUST-06432,Male,0,No,No,10,Yes,No phone service,DSL,Yes,No,No,No,No,Yes,One year,Yes,Credit card (automatic),95.91,927.39,Yes
CUST-06433,Male,0,Yes,No,5,Yes,Yes,No,No internet service,Yes,Yes,No,No,No,One year,No,Mailed check,31.04,162.38,No
CUST-06434,Male,0,No,No,48,Yes,Yes,No,Yes,No internet service,Yes,No,No,No,Month-to-month,No,Electronic check,65.07,3185.16,No
CUST-06435,Female,0,No,Yes,70,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,59.43,4101.19,No
CUST-06436,Female,0,No,No,53,Yes,Yes,No,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,76.72,3822.19,No
CUST-06437,Male,0,No,Yes,25,No,No,No,No internet service,No,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,72.67,1787.91,No
CUST-06438,Male,0,Yes,Yes,20,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),91.4,1711.18,Yes
CUST-06439,Female,0,Yes,Yes,8,Yes,No,DSL,No,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),29.66,258.74,No
CUST-06440,Female,0,No,No,25,Yes,No phone service,Fiber optic,No,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,48.99,1144.84,No
CUST-06441,Male,0,Yes,No,49,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),27.13,1424.73,No
CUST-06442,Male,0,Yes,No,12,Yes,Yes,No,Yes,No,No internet service,No,No,Yes,Month-to-month,No,Bank transfer (automatic),52.96,650.21,No
CUST-06443,Female,0,No,No,35,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,75.01,2788.55,No
CUST-06444,Female,0,No,No,21,Yes,No phone service,DSL,No,Yes,No internet service,No,Yes,No,Two year,Yes,Mailed check,20.23,457.84,No
CUST-06445,Female,0,Yes,Yes,35,Yes,Yes,DSL,Yes,Yes,No internet service,No,Yes,No,Two year,Yes,Credit card (automatic),72.56,2694.0,No
CUST-06446,Male,0,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No,No,Yes,No,Month-to-month,No,Bank transfer (automatic),83.86,1963.23,Yes
CUST-06447,Female,0,No,No,63,Yes,No phone service,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,29.07,1746.06,No
CUST-06448,Male,0,Yes,Yes,16,Yes,No phone service,DSL,No internet service,No,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),91.46,1510.19,Yes
CUST-06449,Male,1,Yes,No,59,Yes,No phone service,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No internet service,Month-to-month,No,Electronic check,52.21,2775.34,No
CUST-06450,Female,0,No,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),46.89,2287.04,No
CUST-06451,Male,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,No internet service,No,No,No,No,Two year,Yes,Credit card (automatic),85.38,1646.87,Yes
CUST-06452,Female,0,Yes,No,53,Yes,No phone service,No,No,Yes,No,No internet service,No,Yes,Two year,Yes,Electronic check,28.84,1553.14,No
CUST-06453,Male,0,Yes,No,40,Yes,No,DSL,No internet service,Yes,Yes,No,No internet service,No,Month-to-month,No,Credit card (automatic),26.76,1019.15,No
CUST-06454,Female,0,Yes,Yes,4,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),86.27,372.15,Yes
CUST-06455,Female,1,Yes,No,23,Yes,No,DSL,No,No internet service,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),72.82,1512.49,No
CUST-06456,Female,0,No,No,48,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),61.67,3186.86,No
CUST-06457,Female,0,Yes,No,51,Yes,No,No,No,No internet service,Yes,No internet service,No internet service,No,Month-to-month,No,Electronic check,70.45,3779.39,No
CUST-06458,Male,0,No,Yes,44,Yes,No,Fiber optic,Yes,Yes,No internet service,No,No,No internet service,Two year,Yes,Electronic check,70.69,2890.38,No
CUST-06459,Female,0,No,Yes,8,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),21.92,160.03,No
CUST-06460,Female,0,No,No,5,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,Yes,Yes,Two year,Yes,Electronic check,88.96,484.94,Yes
CUST-06461,Male,1,Yes,Yes,51,Yes,No,Fiber optic,No,No,No internet service,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),66.33,3089.9,No
CUST-06462,Female,0,No,Yes,15,Yes,Yes,No,No,No,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,41.0,673.27,No
CUST-06463,Female,1,Yes,No,56,Yes,Yes,No,No internet service,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,44.59,2457.4,No
CUST-06464,Female,0,No,No,60,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Electronic check,64.73,3770.01,No
CUST-06465,Female,0,Yes,No,39,Yes,Yes,DSL,No,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,79.19,3181.09,No
CUST-06466,Male,0,Yes,No,69,Yes,No,DSL,No internet service,No,No,Yes,No,Yes,One year,Yes,Electronic check,79.27,5465.31,No
CUST-06467,Male,0,No,No,8,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,Yes,Two year,Yes,Mailed check,83.24,651.28,Yes
CUST-06468,Male,0,Yes,No,34,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,67.37,2354.79,No
CUST-06469,Male,0,Yes,No,22,Yes,Yes,No,No,No,No internet service,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),91.5,1952.64,Yes
CUST-06470,Male,0,Yes,Yes,28,Yes,No,Fiber optic,No internet service,Yes,No,No,No internet service,No,Month-to-month,No,Credit card (automatic),76.94,1953.69,Yes
CUST-06471,Female,1,Yes,Yes,28,No,Yes,Fiber optic,No internet service,Yes,No,No internet service,No internet service,Yes,One year,No,Electronic check,89.31,2663.04,Yes
CUST-06472,Male,0,Yes,Yes,71,No,No,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No,One year,No,Electronic check,76.2,5426.04,No
CUST-06473,Male,0,No,Yes,1,Yes,No,DSL,No internet service,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,79.83,82.81,No
CUST-06474,Male,0,Yes,No,35,Yes,No,Fiber optic,Yes,No,No,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),39.81,1414.3,No
CUST-06475,Male,0,No,Yes,67,Yes,No,Fiber optic,Yes,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check,78.76,5397.44,No
CUST-06476,Male,0,Yes,No,52,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,Yes,No,Two year,Yes,Mailed check,61.55,3020.69,No
CUST-06477,Female,0,Yes,Yes,19,Yes,Yes,No,No internet service,Yes,No,No,No,Yes,Two year,Yes,Electronic check,34.29,708.15,No
CUST-06478,Male,0,Yes,No,46,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,20.19,919.03,No
CUST-06479,Female,0,No,Yes,16,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,Yes,Month-to-month,No,Electronic check,61.03,1058.52,No
CUST-06480,Male,0,Yes,No,17,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No internet service,No,Two year,Yes,Credit card (automatic),33.34,601.57,No
CUST-06481,Male,1,Yes,No,65,Yes,No,No,No internet service,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Mailed check,33.88,2299.13,No
CUST-06482,Female,0,Yes,No,4,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,53.13,210.82,No
CUST-06483,Female,0,Yes,Yes,69,Yes,No,DSL,No,No internet service,Yes,No,No,Yes,One year,No,Electronic check,21.86,1364.34,No
CUST-06484,Female,1,Yes,No,33,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,No internet service,One year,Yes,Bank transfer (automatic),44.98,1429.48,No
CUST-06485,Male,0,Yes,No,1,Yes,Yes,DSL,No,No internet service,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),73.92,76.36,Yes
CUST-06486,Female,1,No,No,56,Yes,No,DSL,Yes,Yes,No internet service,Yes,Yes,No,One year,No,Electronic check,21.64,1170.8,No
CUST-06487,Male,1,No,No,4,Yes,Yes,No,Yes,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),57.44,211.34,No
CUST-06488,Male,0,No,No,29,Yes,No phone service,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No internet service,Two year,Yes,Electronic check,56.88,1655.38,Yes
CUST-06489,Male,0,No,No,18,Yes,Yes,DSL,No,No,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,71.77,1202.59,No
CUST-06490,Female,0,No,Yes,5,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,Yes,No internet service,One year,Yes,Bank transfer (automatic),55.23,265.45,Yes
CUST-06491,Female,0,No,Yes,29,Yes,Yes,DSL,No,No,No internet service,Yes,No,No,Two year,No,Bank transfer (automatic),68.73,1993.93,No
CUST-06492,Female,0,No,No,47,Yes,No,DSL,No,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,63.43,2752.42,No
CUST-06493,Female,0,No,Yes,7,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),74.35,480.12,Yes
CUST-06494,Male,0,Yes,Yes,50,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Bank transfer (automatic),51.01,2402.62,No
CUST-06495,Male,0,No,Yes,51,Yes,Yes,DSL,No,No internet service,Yes,No internet service,No,Yes,One year,Yes,Credit card (automatic),49.17,2553.71,No
CUST-06496,Female,1,No,No,21,Yes,No phone service,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,No,Bank transfer (automatic),22.25,507.73,No
CUST-06497,Female,0,No,No,63,Yes,Yes,No,No internet service,No,No internet service,No internet service,No,No,Month-to-month,Yes,Electronic check,52.03,3106.81,No
CUST-06498,Female,0,Yes,No,25,Yes,No,DSL,No,No,Yes,No internet service,No,No internet service,One year,No,Electronic check,69.25,1807.36,Yes
CUST-06499,Male,0,No,No,48,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Electronic check,56.38,2538.12,No
CUST-06500,Female,0,Yes,No,13,Yes,Yes,DSL,No,No,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),27.86,372.0,No
CUST-06501,Male,1,No,Yes,21,Yes,No,DSL,Yes,Yes,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,96.5,1879.67,Yes
CUST-06502,Male,0,No,No,13,Yes,No phone service,Fiber optic,No internet service,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),66.77,927.97,Yes
CUST-06503,Male,0,No,No,45,No,No phone service,No,No,No,Yes,No,No internet service,No,Month-to-month,Yes,Mailed check,55.76,2630.9,No
CUST-06504,Female,0,No,Yes,7,Yes,No phone service,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,59.63,432.5,No
CUST-06505,Female,0,Yes,Yes,4,Yes,No phone service,DSL,No,No,No,No,No internet service,Yes,Two year,No,Electronic check,41.69,150.57,No
CUST-06506,Male,0,Yes,No,10,Yes,No,Fiber optic,No,Yes,Yes,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),50.24,536.2,No
CUST-06507,Male,0,No,No,67,Yes,No,No,No internet service,No,Yes,No internet service,No internet service,Yes,Month-to-month,Yes,Bank transfer (automatic),43.71,2724.07,No
